iter	Logloss
483	0.001582585297
484	0.001582585041
485	0.001578410119
486	0.001578398418
487	0.001578388551
488	0.001578388722
489	0.00157838654
490	0.001578384985
491	0.001578380129
492	0.00157837069
493	0.001578368101
494	0.001578365406
495	0.001578360279
496	0.001578353419
497	0.001578357862
498	0.001578347359
499	0.001578347616
500	0.001578342403
501	0.001574177407
502	0.001574175589
503	0.001574167075
504	0.001574173086
505	0.001574165599
506	0.001574156979
507	0.001574156358
508	0.001574153193
509	0.00157414654
510	0.001574143011
511	0.001574143011
512	0.001574140829
513	0.001574140829
514	0.001574136957
515	0.001574133235
516	0.001574133235
517	0.001574137171
518	0.001574137642
519	0.001574129086
520	0.001574132251
521	0.001574122925
522	0.001574122925
523	0.001574114262
524	0.001574109321
525	0.001574098925
526	0.001574103182
527	0.001574097321
528	0.001574085107
529	0.001574085513
530	0.001574084508
531	0.001574073299
532	0.001574057492
533	0.001574057492
534	0.001574057492
535	0.001574057492
536	0.001574046653
537	0.001574034824
538	0.001574030097
539	0.001574027936
540	0.001574027936
541	0.001574024856
542	0.001574024942
543	0.001574018482
544	0.00157401061
545	0.00157401061
546	0.00157400562
547	0.00157400363
548	0.001573990839
549	0.00157400162
550	0.001573984714
551	0.001573989934
552	0.001573989934
553	0.001573989934
554	0.00157398716
555	0.001573979046
556	0.001573979046
557	0.001573973976
558	0.001573971559
559	0.001573971559
560	0.001573970967
561	0.001573957234
562	0.001573943957
563	0.001573941149
564	0.001573939758
565	0.001573936821
566	0.001573938383
567	0.001573926939
568	0.001573917591
569	0.001573923737
570	0.001573917078
571	0.001573900821
572	0.001573908457
573	0.001573897441
574	0.001573901356
575	0.001573894318
576	0.001573885277
577	0.001573882453
578	0.001573877212
579	0.001573870474
580	0.001573861726
581	0.001573861313
582	0.001573861869
583	0.001573861869
584	0.001573861912
585	0.00157385819
586	0.001573863672
587	0.001573846254
588	0.001573846703
589	0.00157384348
590	0.001573830774
591	0.00157382949
592	0.001573827415
593	0.001573819122
594	0.001573823208
595	0.001573807208
596	0.001573809325
597	0.001573807999
598	0.001573794502
599	0.001573803165
600	0.001573791571
601	0.001573796741
602	0.001573795529
603	0.001573787657
604	0.00157379001
605	0.001573783928
606	0.00157378087
607	0.001573771629
608	0.001573769355
609	0.001573767579
610	0.001573764563
611	0.00157376544
612	0.00157375734
613	0.00157375734
614	0.001573752391
615	0.00157374685
616	0.001573743856
617	0.001573748027
618	0.001573740362
619	0.001573742266
620	0.001573729267
621	0.001573724797
622	0.001573716968
623	0.001573725903
624	0.001573714551
625	0.001573714651
626	0.001573714501
627	0.001573711079
628	0.001573707699
629	0.001573700398
630	0.001573706773
631	0.001573698495
632	0.001573696598
633	0.001573690544
634	0.001573694352
635	0.001573687265
636	0.001573682281
637	0.001573669083
638	0.00157366273
639	0.001573663635
640	0.001573657346
641	0.001573653038
642	0.001573651027
643	0.001573651577
644	0.001573639519
645	0.001573644169
646	0.001573640503
647	0.001573636512
648	0.001573630522
649	0.001573633132
650	0.001573629239
651	0.001573627506
652	0.001573631613
653	0.001573622351
654	0.001573616447
655	0.0015736068
656	0.001573613795
657	0.001573605688
658	0.001573608411
659	0.001573599513
660	0.00157359172
661	0.001573602693
662	0.001573595406
663	0.001573589673
664	0.00157358116
665	0.001573574165
666	0.0015735823
667	0.001573586835
668	0.001573576802
669	0.00157357477
670	0.00157357107
671	0.001573569166
672	0.001573562749
673	0.001573562856
674	0.001573570877
675	0.001573553038
676	0.001573554486
677	0.001573547897
678	0.001573555384
679	0.001573546357
680	0.001573536973
681	0.001573536389
682	0.00157353701
683	0.0015735344
684	0.001573532417
685	0.001573525615
686	0.001573525508
687	0.001573525743
688	0.001573515048
689	0.001573511176
690	0.001573514962
691	0.00157350324
692	0.001573507561
693	0.001573502813
694	0.001573498513
695	0.001573494192
696	0.001573490877
697	0.001573485358
698	0.001573484802
699	0.001573480224
700	0.001573477636
701	0.001573476802
702	0.001573477272
703	0.001573459433
704	0.001573468866
705	0.001573463026
706	0.001573460395
707	0.001573470121
708	0.001573453465
709	0.001573444667
710	0.001573450699
711	0.001573444603
712	0.001573445865
713	0.001565567034
714	0.001565560085
715	0.001565547721
716	0.001565554845
717	0.001565554845
718	0.001565563572
719	0.001565547657
720	0.001565547657
721	0.001565547657
722	0.001565547657
723	0.001565547657
724	0.001565543299
725	0.001565543299
726	0.001565534465
727	0.001565534465
728	0.001565534465
729	0.001565534465
730	0.001565534465
731	0.001565534465
732	0.001565536518
733	0.001565537338
734	0.001565524653
735	0.001565527107
736	0.001565527107
737	0.001565527107
738	0.001565527107
739	0.001565527107
740	0.001565527107
741	0.001565527107
742	0.001565527107
743	0.001565524262
744	0.001565520326
745	0.001565511556
746	0.001565510786
747	0.001565510786
748	0.001565513502
749	0.001565505951
750	0.001565505951
751	0.001565499064
752	0.001565501338
753	0.001565501338
754	0.001565501338
755	0.001565500118
756	0.001565500118
757	0.001565500118
758	0.001565444154
759	0.001565435241
760	0.001565435947
761	0.001565434706
762	0.001565434706
763	0.001565434706
764	0.001565434706
765	0.001565434706
766	0.001565434706
767	0.001565434706
768	0.001565434706
769	0.001565434706
770	0.001565424375
771	0.001565424375
772	0.001565424375
773	0.001565411604
774	0.001565411604
775	0.001565411604
776	0.001565411604
777	0.001565413615
778	0.001565413615
779	0.001565403142
780	0.001565403142
781	0.001565407655
782	0.001565407655
783	0.001565405153
784	0.001565395955
785	0.001565399833
786	0.001565399833
787	0.001565399833
788	0.001565399833
789	0.001565391384
790	0.001565391384
791	0.001565384667
792	0.001565384667
793	0.001565384667
794	0.001565384667
795	0.001565384667
796	0.00156539532
797	0.00156539532
798	0.00156539532
799	0.00156539532
800	0.00156539532
801	0.00156539532
802	0.00156539532
803	0.00156539532
804	0.00156539532
805	0.00156539532
806	0.00156539532
807	0.00156539532
808	0.001565390764
809	0.001565390764
810	0.001565382058
811	0.001565382058
812	0.001565382058
813	0.001565380817
814	0.001565386378
815	0.001565386378
816	0.001565386378
817	0.001565387662
818	0.00156537686
819	0.00156537686
820	0.00156537686
821	0.001565372496
822	0.001565372496
823	0.001565378336
824	0.001565378336
825	0.001565378336
826	0.001565378336
827	0.001565378336
828	0.001565375127
829	0.001565375127
830	0.001565375127
831	0.001565375127
832	0.001565375127
833	0.001565375127
834	0.001565375127
835	0.001565375127
836	0.001565372881
837	0.001565372881
838	0.001565371255
839	0.001565365886
840	0.001565360603
841	0.001565360603
842	0.001565360603
843	0.001565360603
844	0.001565360603
845	0.001565360603
846	0.001565360753
847	0.00156535194
848	0.00156535194
849	0.001565352731
850	0.001565343105
851	0.001565343105
852	0.001565342372
853	0.001565342372
854	0.001565332446
855	0.001565332446
856	0.001565332446
857	0.001565332446
858	0.001565337858
859	0.00156532911
860	0.00156532911
861	0.00156532911
862	0.00156532911
863	0.00156532911
864	0.001565322136
865	0.001565327355
866	0.001565327355
867	0.001565323505
868	0.001565318714
869	0.001565318714
870	0.001565311869
871	0.001565311869
872	0.001565311869
873	0.00156530367
874	0.00156530367
875	0.00156530367
876	0.001565309552
877	0.001565309552
878	0.001565298322
879	0.001565298322
880	0.001565298322
881	0.001565298322
882	0.001565291826
883	0.001565291826
884	0.001565289851
885	0.001565295541
886	0.001565277965
887	0.001565277965
888	0.001565282778
889	0.001565282778
890	0.0015652746
891	0.00156527644
892	0.00156527321
893	0.001565271028
894	0.001565263413
895	0.001565263413
896	0.00156526036
897	0.00156526036
898	0.001565260917
899	0.001565257338
900	0.00156524968
901	0.001565248675
902	0.001565255562
903	0.001565245979
904	0.001556677167
905	0.001556656311
906	0.001552544758
907	0.001552544758
908	0.001552539389
909	0.001552535453
910	0.001552530105
911	0.001552535196
912	0.001552535196
913	0.001548707737
914	0.001548707437
915	0.001548707437
916	0.001548696663
917	0.001548696663
918	0.001548695808
919	0.001548688684
920	0.001548688892
921	0.001548683715
922	0.001548683758
923	0.001548683758
924	0.001548683758
925	0.001548676727
926	0.001548669298
927	0.001548659816
928	0.001548656521
929	0.001548646275
930	0.001548651409
931	0.001548651409
932	0.001548646162
933	0.001548634975
934	0.001548634975
935	0.001548642333
936	0.001548636023
937	0.001548631381
938	0.001548631381
939	0.001548629713
940	0.001548625334
941	0.001548632329
942	0.001548632329
943	0.001548624072
944	0.00154862465
945	0.00154862465
946	0.00154862465
947	0.001548616585
948	0.001548616585
949	0.001548616585
950	0.001548616585
951	0.001548622767
952	0.001548622767
953	0.001548622767
954	0.001548618446
955	0.001548605334
956	0.001548610425
957	0.00154859968
958	0.001548602226
959	0.001548599531
960	0.001548595103
961	0.001548595103
962	0.001548595103
963	0.001548597006
964	0.00154859506
965	0.00154859506
966	0.001548594418
967	0.001548588087
968	0.001548592878
969	0.001548592878
970	0.001548591873
971	0.001548591873
972	0.001548591873
973	0.001548591873
974	0.001548591873
975	0.001548591873
976	0.001548585028
977	0.001548585028
978	0.001541066285
979	0.001541058484
980	0.001541058484
981	0.001541054593
982	0.001541044925
983	0.001541044925
984	0.001541036818
985	0.001541029545
986	0.001541025588
987	0.001541011847
988	0.00154100729
989	0.001540998991
990	0.00154099144
991	0.001540985836
992	0.001540990071
993	0.001540980103
994	0.001540980509
995	0.001540975825
996	0.001540979333
997	0.001540961093
998	0.001540962634
999	0.001540960644
